exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links,diagram_id
2026,令和8年度（学科・三答択）,2,single,ライフプランニングと資金計画,FP3級;学科;三答択,"公的介護保険の第２号被保険者は、市町村または特別区の区域内に住所を有する
（ ① ）以上（ ② ）未満の医療保険加入者である。",,,,,,① 35歳   ② 60歳,① 40歳   ② 65歳,① 45歳   ② 75歳,,2,FALSE,FALSE,,正解は2です。公的介護保険の第2号被保険者は、市町村または特別区に住所を有する40歳以上65歳未満の医療保険加入者です。65歳以上は第1号被保険者になります。,,,,,,
2026,令和8年度（学科・三答択）,3,single,ライフプランニングと資金計画,FP3級;学科;三答択,"国民年金の付加保険料に係る保険料納付済期間を有する者が、65歳から老齢基礎年金
を受給する場合、 付加年金の額は、 （   ） に付加保険料に係る保険料納付済期間の月
数を乗じて得た額となる。",,,,,,200円,400円,800円,,1,FALSE,FALSE,,正解は1です。国民年金の付加年金額は、200円×付加保険料納付済期間の月数で計算します。付加保険料は月額400円ですが、受け取る付加年金は年額で200円に納付月数を乗じる点を区別します。,,,,,,
2026,令和8年度（学科・三答択）,4,single,ライフプランニングと資金計画,FP3級;学科;三答択,"遺族厚生年金の額（中高齢寡婦加算額および経過的寡婦加算額を除く）は、原則とし
て、死亡した者の厚生年金保険の被保険者記録を基礎として計算した老齢厚生年金の報
酬比例部分の額の（   ）相当額である。",,,,,,２分の１,３分の２,４分の３,,3,FALSE,FALSE,,正解は3です。遺族厚生年金の額は、原則として、死亡した人の老齢厚生年金の報酬比例部分の4分の3相当額です。中高齢寡婦加算や経過的寡婦加算は、この基本額に一定要件で加算されるものです。,,,,,,
2026,令和8年度（学科・三答択）,5,single,ライフプランニングと資金計画,FP3級;学科;三答択,"日本政策金融公庫の教育一般貸付 （国の教育ローン） の融資金利は （ ① ） であり、
返済期間は最長で（ ② ）である。",,,,,,① 変動金利   ② 10年,① 固定金利   ② 15年,① 固定金利   ② 20年,,3,FALSE,FALSE,,正解は3です。日本政策金融公庫の教育一般貸付、いわゆる国の教育ローンは固定金利です。返済期間は最長20年とされています。教育資金の代表的な公的融資として、固定金利である点を押さえます。,,,,,,
2026,令和8年度（学科・三答択）,6,single,リスク管理,FP3級;学科;三答択,"保険法によれば、保険給付を請求する権利および保険料の返還を請求する権利は、こ
れらを行使することができる時から（   ）行使しないときは、時効によって消滅す
る。",,,,,,６カ月間,１年間,３年間,,3,FALSE,FALSE,,正解は3です。保険法では、保険給付を請求する権利および保険料の返還を請求する権利は、行使できる時から3年間行使しないときは時効により消滅します。保険金請求権の時効は3年と覚えます。,,,,,,
2026,令和8年度（学科・三答択）,7,single,リスク管理,FP3級;学科;三答択,"保険業法上、 生命保険契約を申し込んだ者は、 原則として、契約の申込日または契約の
申込みの撤回に関する事項を記載した書面の交付日のいずれか遅い日から、その日を含
め て（ ① ） 以内であれば、 （ ② ） によりその申込みの撤回を行うことができる。",,,,,,① ８日   ② 書面または電磁的記録,① ８日   ② 書面または口頭,① 14日   ② 書面または口頭,,1,FALSE,FALSE,,正解は1です。生命保険契約のクーリング・オフは、原則として契約申込日または申込みの撤回に関する事項を記載した書面の交付日のいずれか遅い日から、その日を含めて8日以内に行います。撤回方法は書面または電磁的記録によります。,,,,,,
2026,令和8年度（学科・三答択）,8,single,リスク管理,FP3級;学科;三答択,"スーパーマーケットを経営する企業が、店舗内で調理・販売した食品が原因で食中毒
を発生させ、顧客に対して法律上の損害賠償責任を負担することによって被る損害を補
償する保険として、 （   ）がある。",,,,,,生産物賠償責任保険（ＰＬ保険）,請負業者賠償責任保険,施設所有（管理）者賠償責任保険,,1,FALSE,FALSE,,正解は1です。店舗で調理・販売した食品が原因で食中毒が発生し、顧客に損害賠償責任を負う場合に備える保険は、生産物賠償責任保険、いわゆるPL保険です。販売後・引渡し後の製品や仕事の結果による事故を補償する点が特徴です。,,,,,,
2026,令和8年度（学科・三答択）,9,single,リスク管理,FP3級;学科;三答択,"リビング・ニーズ特約は、被保険者の余命が（   ）以内と判断された場合に、所
定の範囲内で死亡保険金の一部または全部を生前に受け取ることができる特約である。",,,,,,６カ月,９カ月,12カ月,,1,FALSE,FALSE,,正解は1です。リビング・ニーズ特約は、被保険者の余命が6カ月以内と判断された場合に、死亡保険金の一部または全部を生前に受け取ることができる特約です。医療費や生活費などに充てる目的で利用されます。,,,,,,
2026,令和8年度（学科・三答択）,10,single,リスク管理,FP3級;学科;三答択,"個人事業主であるＡさんが所有する事業用建物が火災により焼失し、契約者（＝保険
料負担者）がＡさん、保険の対象が当該建物である火災保険からＡさんが受け取った保
険金は、 （   ）である。",,,,,,非課税,事業所得,一時所得,,1,FALSE,FALSE,,正解は1です。個人が所有する資産が火災などで損害を受け、その損害を補填するために受け取る火災保険金は、原則として非課税です。事業用建物であっても、損害補填の性格を持つ保険金であり、所得税では非課税として扱われます。,,,,,,
2026,令和8年度（学科・三答択）,11,single,金融資産運用,FP3級;学科;三答択,"表面利率 （クーポンレート） ２％、 残存期間５年の固定利付債券を額面100円当たり104
円で購入した場合の最終利回り（年率・単利）は、 （   ）である。なお、税金等は考
慮しないものとし、計算結果は表示単位の小数点以下第３位を四捨五入している。",,,,,,1.15％,1.20％,1.25％,,1,FALSE,FALSE,,正解は1です。固定利付債券の最終利回りは、{表面利率＋(額面100円－購入価格)÷残存期間}÷購入価格×100で求めます。{2円＋(100円－104円)÷5年}÷104円×100＝約1.154％となり、小数点以下第3位を四捨五入して1.15％です。,,,,,,
2026,令和8年度（学科・三答択）,12,single,金融資産運用,FP3級;学科;三答択,"下記の 〈Ｘ社のデータ〉 に基づいて計算したＸ社の配当性向は （ ① ） 、 配当利回り
は（ ② ）である。

〈Ｘ社のデータ〉
株 価          ： 2,000円
１株当たり年間配当金 ：   40円
１株当たり純利益   ：  100円
１株当たり純資産   ： 1,000円",,,,,,① 10％   ② 20％,① 20％   ② 10％,① 40％   ② ２％,,3,FALSE,FALSE,,"正解は3です。配当性向は、1株当たり年間配当金÷1株当たり純利益×100で求めます。40円÷100円×100＝40％です。配当利回りは、1株当たり年間配当金÷株価×100で、40円÷2,000円×100＝2％です。",,,,,,
2026,令和8年度（学科・三答択）,13,single,金融資産運用,FP3級;学科;三答択,"ポートフォリオの期待収益率は、組み入れた各資産の期待収益率を組入比率で加重平
均した値 （ ① ） 、 ポートフォリオのリスク （標準偏差） は、 ポートフォリオに組み入
れた各資産のリスク（標準偏差）を組入比率で加重平均した値（ ② ）。",,,,,,① よりも大きくなり   ② と等しくなる,① となり        ② と等しくなる,① となり        ② 以下となる,,3,FALSE,FALSE,,正解は3です。ポートフォリオの期待収益率は、各資産の期待収益率を組入比率で加重平均した値になります。一方、リスクは資産間の値動きが完全に同じでなければ分散効果が働くため、各資産のリスクを組入比率で加重平均した値以下になります。,,,,,,
2026,令和8年度（学科・三答択）,14,single,金融資産運用,FP3級;学科;三答択,"ＮＩＳＡの「成長投資枠」 や 「つみたて投資枠」 を利用して購入した株式投資信託等の非
課税保有期間は、 （   ）である。",,,,,,最長で５年間,最長で20年間,無期限（制限なし）,,3,FALSE,FALSE,,正解は3です。新しいNISAの成長投資枠やつみたて投資枠で購入した株式投資信託等の非課税保有期間は無期限です。旧制度のような5年や20年の非課税保有期間とは異なります。,,,,,,
2026,令和8年度（学科・三答択）,15,single,金融資産運用,FP3級;学科;三答択,"預金保険制度により全額が保護される決済用預金とは、 「 （ ① ） 、 預金者が払戻しを
いつでも請求できる、 （ ② ） を提供できる」 という３つの要件を満たす預金である。",,,,,,① 無利息   ② 決済サービス,① 無担保   ② 自動受取サービス,① 無利息   ② 自動送金サービス,,1,FALSE,FALSE,,正解は1です。預金保険制度で全額保護される決済用預金は、無利息、要求払い、決済サービスを提供できる、という3要件を満たす預金です。代表例は当座預金や利息の付かない普通預金です。,,,,,,
2026,令和8年度（学科・三答択）,16,single,タックスプランニング,FP3級;学科;三答択,"給与所得者が30年間勤務した会社を定年退職し、 退職金2,500万円の支給を受けた場合、
所得税における退職所得の金額の計算上、退職所得控除額は（   ）となる。",,,,,,"800万円＋40万円×(30年－20年)＝1,200万円","800万円＋70万円×(30年－20年)＝1,500万円","70万円×30年＝2,100万円",,2,FALSE,FALSE,,"正解は2です。退職所得控除額は、勤続年数20年超の場合、800万円＋70万円×(勤続年数－20年)で計算します。勤続30年なので、800万円＋70万円×10年＝1,500万円です。",,,,,,
2026,令和8年度（学科・三答択）,17,single,タックスプランニング,FP3級;学科;三答択,"所得税において、 確定拠出年金の個人型年金に加入して支払った掛金は、 （   ）の
対象となる。",,,,,,個人年金保険料控除,社会保険料控除,小規模企業共済等掛金控除,,3,FALSE,FALSE,,正解は3です。iDeCoなどの確定拠出年金の個人型年金に加入して支払った掛金は、小規模企業共済等掛金控除の対象です。個人年金保険料控除や社会保険料控除ではありません。,,,,,,
2026,令和8年度（学科・三答択）,18,single,タックスプランニング,FP3級;学科;三答択,"所得税において、控除対象扶養親族のうち、その年の12月31日時点の年齢が19歳以上
23歳未満である特定扶養親族に係る扶養控除の控除額は、特定扶養親族１人につき
（   ）である。",,,,,,38万円,48万円,63万円,,3,FALSE,FALSE,,正解は3です。控除対象扶養親族のうち、その年12月31日時点で19歳以上23歳未満の人は特定扶養親族に該当します。所得税の扶養控除額は、特定扶養親族1人につき63万円です。,,,,,,
2026,令和8年度（学科・三答択）,19,single,タックスプランニング,FP3級;学科;三答択,"住宅ローンを利用して認定長期優良住宅を新築し、新たに所得税における住宅借入金
等特別控除の適用を受ける場合、控除額の計算上、住宅借入金の年末残高に乗じる控除
率は（   ）である。",,,,,,0.7％,1.0％,1.5％,,1,FALSE,FALSE,,正解は1です。住宅借入金等特別控除、いわゆる住宅ローン控除では、控除額の計算上、住宅借入金等の年末残高に乗じる控除率は0.7％です。認定長期優良住宅では借入限度額などの扱いが一般住宅と異なる場合がありますが、控除率は0.7％です。,,,,,,
2026,令和8年度（学科・三答択）,20,single,タックスプランニング,FP3級;学科;三答択,"所得税において、事業所得を生ずべき事業を営む青色申告者が所定の要件を満たした
場合、事業所得の金額の計算上、控除することができる青色申告特別控除額は、最高で
（   ）である。",,,,,,38万円,65万円,86万円,,2,FALSE,FALSE,,正解は2です。事業所得を生ずべき事業を営む青色申告者が、複式簿記による記帳、貸借対照表等の添付、期限内申告、電子申告等の所定要件を満たす場合、青色申告特別控除額は最高65万円です。,,,,,,
2026,令和8年度（学科・三答択）,21,single,不動産,FP3級;学科;三答択,"民法によれば、不動産の売買契約において、売主が 200万円の解約手付を受領した
場合、売主は、買主が契約の履行に着手するまでは、買主に（   ）を現実に提供す
ることで、契約の解除をすることができる。",,,,,,100万円,200万円,400万円,,3,FALSE,FALSE,,正解は3です。解約手付が交付されている場合、買主が履行に着手するまでは、買主は手付を放棄して、売主は手付の倍額を現実に提供して契約を解除できます。売主が200万円の手付を受け取っているため、解除には400万円の現実の提供が必要です。,,,,,,
2026,令和8年度（学科・三答択）,22,single,不動産,FP3級;学科;三答択,"下記の200㎡の土地に建築面積100㎡、延べ面積150㎡の木造２階建ての住宅を建築し
た場合、当該住宅の容積率は（   ）である。",,,,,,50％,75％,100％,,2,FALSE,FALSE,,正解は2です。容積率は、延べ面積÷敷地面積×100で求めます。延べ面積150m2、敷地面積200m2なので、150m2÷200m2×100＝75％です。建築面積100m2を使うと建蔽率の計算になります。,,,,,,
2026,令和8年度（学科・三答択）,23,single,不動産,FP3級;学科;三答択,"建物の区分所有等に関する法律（区分所有法）によれば、集会の決議によって選任さ
れた管理者は、少なくとも（   ）集会を招集しなければならない。",,,,,,毎週１回,毎月１回,毎年１回,,3,FALSE,FALSE,,正解は3です。区分所有法では、集会の決議によって選任された管理者は、少なくとも毎年1回、集会を招集しなければなりません。マンション管理における基本的な集会招集義務です。,,,,,,
2026,令和8年度（学科・三答択）,24,single,不動産,FP3級;学科;三答択,"相続により取得した土地について、 「相続財産に係る譲渡所得の課税の特例」 （相続税
の取得費加算の特例）の適用を受けるためには、当該土地を、当該相続の開始があった
日の翌日から相続税の申告期限の翌日以後（   ）を経過する日までの間に譲渡しな
ければならない。",,,,,,１年,２年,３年,,3,FALSE,FALSE,,正解は3です。相続税の取得費加算の特例を受けるには、相続または遺贈により取得した財産を、相続開始日の翌日から相続税の申告期限の翌日以後3年を経過する日までに譲渡する必要があります。,,,,,,
2026,令和8年度（学科・三答択）,25,single,不動産,FP3級;学科;三答択,"個人が居住用財産を買い換えて、 「特定の居住用財産の買換えの場合の長期譲渡所得
の課税の特例」 の適用を受けた場合、 買換資産の取得費は譲渡資産の取得費を （ ① ）、
買換資産の取得時期は譲渡資産の取得の日を（ ② ）。",,,,,,① 引き継ぎ    ② 引き継がない,① 引き継がず   ② 引き継ぐ,① 引き継ぎ    ② 引き継ぐ,,1,FALSE,FALSE,,正解は1です。特定の居住用財産の買換えの場合の長期譲渡所得の課税の特例では、課税が将来に繰り延べられます。そのため、買換資産の取得費は譲渡資産の取得費を引き継ぎます。一方、買換資産の取得時期は譲渡資産の取得の日を引き継がず、実際の買換資産の取得日で判定します。,,,,,,
2026,令和8年度（学科・三答択）,26,single,相続・事業承継,FP3級;学科;三答択,"2024年１月１日以後に贈与により取得した財産について相続時精算課税の適用を受
ける場合、 贈与税額の計算上、 贈与税の課税価格から基礎控除額として最高で （ ① ）、
特別控除額として特定贈与者ごとに最高で（ ② ）を控除することができる。",,,,,,"①  48万円   ② 2,000万円","① 110万円   ② 2,000万円","① 110万円   ② 2,500万円",,3,FALSE,FALSE,,"正解は3です。2024年1月1日以後の贈与について相続時精算課税を適用する場合、贈与税の課税価格から年110万円の基礎控除を控除できます。また、特定贈与者ごとに累計2,500万円までの特別控除があります。",,,,,,
2026,令和8年度（学科・三答択）,27,single,相続・事業承継,FP3級;学科;三答択,"下記の〈親族関係図〉において、Ａさんの相続における兄Ｅさんの法定相続分は、
（   ） である。 なお、 父Ｃさんと母Ｄさんは、 Ａさんの相続開始前に死亡している。

〈親族関係図〉
父Ｃさん      母Ｄさん

兄Ｅさん    姉Ｆさん                 妻Ｂさん",,,,,,４分の１,６分の１,８分の１,,3,FALSE,FALSE,,正解は3です。Aさんに子がおらず、父母もすでに死亡しているため、相続人は配偶者Bさんと兄弟姉妹のEさん、Fさんです。配偶者と兄弟姉妹が相続人の場合、配偶者が3/4、兄弟姉妹全体で1/4です。兄Eさんと姉Fさんで1/4を等分するため、Eさんの法定相続分は1/8です。,,,,,,
2026,令和8年度（学科・三答択）,28,single,相続・事業承継,FP3級;学科;三答択,"相続開始時に保険事故が発生していない生命保険契約に関する権利の相続税評価額
は、原則として、 （   ）によって評価する。",,,,,,解約返戻金の額,既払込保険料相当額,死亡保険金の額,,1,FALSE,FALSE,,正解は1です。相続開始時に保険事故が発生していない生命保険契約に関する権利は、原則として相続開始時の解約返戻金の額によって評価します。死亡保険金の額ではなく、解約した場合に受け取れる価額で評価する点がポイントです。,,,,,,
2026,令和8年度（学科・三答択）,29,single,相続・事業承継,FP3級;学科;三答択,"借地権（定期借地権等を除く）の目的となっている宅地の相続税評価額は、その自用
地としての価額が１億円、 借地権割合が60％である場合、 原則として、 （   ） となる。",,,,,,"4,000万円","6,000万円",１億円,,1,FALSE,FALSE,,"正解は1です。借地権の目的となっている宅地、つまり貸宅地の評価額は、自用地としての価額×(1－借地権割合)で求めます。自用地価額1億円、借地権割合60％なので、1億円×(1－60％)＝4,000万円です。",,,,,,
2026,令和8年度（学科・三答択）,30,single,相続・事業承継,FP3級;学科;三答択,"相続人が相続により取得した宅地が「小規模宅地等についての相続税の課税価格の計
算の特例」における貸付事業用宅地等に該当する場合、その宅地のうち（ ① ）まで
を限度面積として、評価額の（ ② ）相当額を減額した金額を、相続税の課税価格に
算入すべき価額とすることができる。",,,,,,① 200㎡   ② 50％,① 330㎡   ② 80％,① 400㎡   ② 80％,,1,FALSE,FALSE,,正解は1です。小規模宅地等の特例における貸付事業用宅地等は、200m2までの部分について評価額の50％を減額できます。特定居住用宅地等の330m2・80％減額などと混同しないようにします。,,,,,,
2026,令和8年度（実技）,31,single,ライフプランニングと資金計画,FP3級;実技;三答択,"ファイナンシャル・プランニング業務を行うに当たっては、関連業法等を順守することが重要である。
ファイナンシャル・プランナー（以下「ＦＰ」という）の行為に関する次の記述のうち、最も不適切な
ものはどれか。なお、記載のない資格の登録等については一切考慮しないこととする。",,,,,,"弁護士の登録を受けていないＦＰが、相続が発生した顧客から相談を受け、報酬を得てその顧客の
代理人として、遺産分割に係る法律事務を取り扱った。","税理士の登録を受けていないＦＰが、顧客から相続財産に係る相続税額の計算を依頼されたため、
業務提携をしている税理士を紹介し、業務を委ねた。","社会保険労務士の登録を受けていないＦＰが、顧客の「ねんきん定期便」等の資料を参考に、公的
年金の受給見込み額を計算した。",,1,FALSE,FALSE,,正解は1です。弁護士でないFPが、報酬を得て顧客の代理人として遺産分割に関する法律事務を取り扱うことは、弁護士法上問題となります。2は税額計算を自ら行わず税理士に委ねているため適切です。3は資料に基づく公的年金の受給見込み額の試算であり、年金請求書等の作成・提出代行とは異なるため、一般的なFP業務として扱えます。,,,,,,
2026,令和8年度（実技）,32,single,ライフプランニングと資金計画,FP3級;実技;三答択,"下記は、東条家のキャッシュフロー表（一部抜粋）である。このキャッシュフロー表の空欄（ア）～
（ウ）にあてはまる数値として、誤っているものはどれか。なお、計算に当たっては、キャッシュフロ
ー表中に記載の整数を使用すること。","＜東条家のキャッシュフロー表＞ （単位：万円)
経過年数 基準年 １年後 ２年後 ３年後 ４年後
家族・
年齢
東条 義雄 本人 ３１歳 ３２歳 ３３歳 ３４歳 ３５歳
   八重 妻 ３０歳 ３１歳 ３２歳 ３３歳 ３４歳
   泰彦 長男  ５歳  ６歳  ７歳  ８歳  ９歳
ライフイベント    泰彦私立
小学校入学 海外旅行  変動率
収入
給与収入（本人） １％ ６３０
給与収入（妻） － ８０ ８０ ８０ ８０ ８０
収入合計 － ７１０ ７１６
支出
基本生活費 ２％ ２６０   （ ア ）
住宅関連費 － １８０ １８０ １８０ １８０ １８０
教育費 － ２０ ２０ ２６０ １６０ １６０
保険料 － ２４ ２４ ２４ ２４ ２４
一時的支出 －    １００
その他支出 － ２４ ２４ ２４ ２４ ２４
支出合計 － ５０８ ５１３
年間収支   （ イ ）   ６７
金融資産残高 １％ ６８０   ８３７ （ ウ ）
※年齢および金融資産残高は各年１２月３１日現在のものとする。
※給与収入は可処分所得で記載している。
※記載されている数値は正しいものとする。また、問題作成の都合上、一部を空欄にしてある。
※変動率が記載されている各項目の計算に当たっては基準年の金額に変動率を適用し、端数を残して算
出するものとするが、表中に記入の際に万円未満を四捨五入すること。ただし、金融資産残高は各年
ごとに端数を残さず、万円未満を四捨五入のうえ計算すること。
※収入合計と支出合計、年間収支は表中に記載の整数または記入すべき整数を使用して計算すること。",,,,,（ア）２７６,（イ）２０３,（ウ）９０４,,3,FALSE,FALSE,source_id=fp3_202605_q002; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は3です。（ア）は3年後の基本生活費なので、260万円×1.02^3＝約276万円となり、276は正しい数値です。（イ）は1年後の年間収支で、収入合計716万円－支出合計513万円＝203万円となります。（ウ）は4年後の金融資産残高で、3年後残高837万円を1％で運用し、4年後の年間収支67万円を加えます。837万円×1.01＋67万円＝約912万円となるため、904万円は誤りです。,,,,,,fp3-jitsugi-202605-q002
2026,令和8年度（実技）,33,single,ライフプランニングと資金計画,FP3級;実技;三答択,山本家の現時点の資産および負債が下記,"＜資料＞のとおりである場合、＜資料＞に基づく山本家のバラ
ンスシートの空欄（ア）にあてはまる金額として、正しいものはどれか。なお、記載のない事項について
は一切考慮しないこととする。

＜資料＞

［保有財産（時価） ］ （単位：万円）
金融資産
普通預金 ３００
定期預金 １,０００
有価証券 ２００
投資信託 １００
生命保険（解約返戻金相当額） ８０
不動産（自宅マンション） ３,８００

［負債残高］
住宅ローン（自宅マンション） ：２,８００万円

＜山本家のバランスシート＞ （単位：万円)
［資産］ ××× ［負債］ ×××
  負債合計 ×××
  ［純資産］ （ ア ）
資産合計 ××× 負債・純資産合計 ×××",,,,,"２,６００（万円）","２,６８０（万円）","５,４８０（万円）",,2,FALSE,FALSE,source_id=fp3_202605_q003; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は2です。バランスシートの純資産は、資産合計から負債合計を差し引いて求めます。資産合計は、普通預金300万円＋定期預金1,000万円＋有価証券200万円＋投資信託100万円＋生命保険80万円＋自宅マンション3,800万円＝5,480万円です。負債は住宅ローン2,800万円なので、純資産は5,480万円－2,800万円＝2,680万円となります。",,,,,,fp3-jitsugi-202605-q003
2026,令和8年度（実技）,34,single,金融資産運用,FP3級;実技;三答択,"木村さんは、老後資金として貯めた８００万円を生活資金に充てるため、年利２.０％で複利運用し
ながら５年間で均等に取り崩すこととしている。この場合、年間で取り崩すことができる最大金額とし
て、正しいものはどれか。なお、下記","＜資料＞の３つの係数の中から最も適切な係数を選択して計算す
ること。また、記載のない事項については一切考慮しないこととする。

＜資料：係数早見表（年利２.０％)＞
 終価係数 資本回収係数 減債基金係数
５年 １.１０４ ０.２１２１６ ０.１９２１６
※記載されている数値は正しいものとする。",,,,,"１,５３７,２８０円","１,６９７,２８０円","１,７６６,４００円",,2,FALSE,FALSE,source_id=fp3_202605_q004; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は2です。一定額を毎年取り崩す場合は、現在の資金から毎年受け取れる額を求めるため、資本回収係数を使います。800万円×0.21216＝169.728万円、つまり1,697,280円です。終価係数は将来の元利合計を求める係数、減債基金係数は将来の目標額を作るための毎年の積立額を求める係数なので、この問題には使いません。",,,,,,fp3-jitsugi-202605-q004
2026,令和8年度（実技）,35,single,ライフプランニングと資金計画,FP3級;実技;三答択,"全国健康保険協会管掌健康保険（協会けんぽ）の任意継続被保険者に関する次の記述の空欄（ア）～
（ウ）にあてはまる語句の組み合わせとして、最も適切なものはどれか。

退職により健康保険の被保険者資格を喪失した場合、被保険者資格を喪失した日の前日までに被保
険者期間が継続して（ ア ）以上あった人は、退職日の翌日から（ イ ）以内に任意継続被保
険者となるための申出をすることで、最長（ ウ ） 、任意継続被保険者となることができる。",,,,,,（ア）２ヵ月 （イ）２０日 （ウ）２年間,（ア）２ヵ月 （イ）３０日 （ウ）２年間,（ア）３ヵ月 （イ）３０日 （ウ）３年間,,1,FALSE,FALSE,,正解は1です。協会けんぽの任意継続被保険者になるには、資格喪失日の前日までに継続して2ヵ月以上の被保険者期間が必要です。申出は退職日の翌日、つまり資格喪失日から20日以内に行い、任意継続できる期間は最長2年間です。,,,,,,
2026,令和8年度（実技）,36,single,金融資産運用,FP3級;実技;三答択,下記,"＜資料＞に基づくＷＡ株式会社の投資指標の値の組み合わせとして、正しいものはどれか。なお、
記載のない事項については一切考慮しないこととする。

＜資料：ＷＡ株式会社に関するデータ＞
株価 ２,５００円
１株当たり当期純利益 ２５０円
１株当たり純資産（自己資本） ２,０００円
１株当たり年間配当金 ５０円",,,,,株価純資産倍率（ＰＢＲ） ０.８倍  株価収益率（ＰＥＲ） ０.１倍,株価純資産倍率（ＰＢＲ）１.２５倍  株価収益率（ＰＥＲ）１０.０倍,株価純資産倍率（ＰＢＲ）１.２５倍  株価収益率（ＰＥＲ）５０.０倍,,2,FALSE,FALSE,source_id=fp3_202605_q006; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は2です。PBRは株価÷1株当たり純資産で、2,500円÷2,000円＝1.25倍です。PERは株価÷1株当たり当期純利益で、2,500円÷250円＝10.0倍です。年間配当金50円は配当利回りの計算に使う数値であり、PBRやPERの計算には使いません。",,,,,,fp3-jitsugi-202605-q006
2026,令和8年度（実技）,37,single,金融資産運用,FP3級;実技;三答択,下記,"＜資料＞の投資信託を２０万口購入する場合の購入金額として、正しいものはどれか。なお、解
答に当たっては、円未満を切り捨てること。

＜資料＞
約定日の基準価額（１万口当たり） １２,１３５円
購入時手数料（税込み） ２.２０％
運用管理費用（信託報酬・税込み） 年１.６２％",,,,,"２４６,６３１円","２４８,０３９円","２５１,９７１円",,2,FALSE,FALSE,source_id=fp3_202605_q007; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は2です。基準価額は1万口当たり12,135円なので、20万口の購入代金は12,135円×20＝242,700円です。購入時手数料は242,700円×2.20％＝5,339.4円で、合計は248,039.4円です。円未満を切り捨てるため、購入金額は248,039円となります。信託報酬は保有期間中にかかる費用であり、購入時の支払額には直接加算しません。",,,,,,fp3-jitsugi-202605-q007
2026,令和8年度（実技）,38,single,金融資産運用,FP3級;実技;三答択,下記,"＜資料＞の債券の応募者利回り（単利・年率）として、正しいものはどれか。なお、税金や手数
料等は考慮しないこととし、計算結果については小数点以下第３位を四捨五入すること。

＜資料＞

表面利率：年１.２０％
発行価格：額面１００円につき１００.５０円
償還期限：５年",,,,,１.０９％,１.１０％,１.１９％,,1,FALSE,FALSE,source_id=fp3_202605_q008; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は1です。応募者利回りは、表面利率に1年当たりの償還差損益を加減して、発行価格で割って求めます。発行価格100.50円、償還価格100円なので、5年間で0.50円の差損があり、1年当たり0.10円のマイナスです。計算式は、{1.20円＋(100円－100.50円)÷5年}÷100.50円×100＝約1.094％となり、小数点以下第3位を四捨五入して1.09％です。,,,,,,fp3-jitsugi-202605-q008
2026,令和8年度（実技）,39,single,不動産,FP3級;実技;三答択,"建築基準法に従い、下記＜資料＞の土地に建築物を建築する場合、その土地に対する建築物の建築面
積の最高限度として、正しいものはどれか。なお、記載のない事項については一切考慮しないこととす
る。","建築基準法に従い、下記＜資料＞の土地に建築物を建築する場合、その土地に対する建築物の建築面
積の最高限度として、正しいものはどれか。なお、記載のない事項については一切考慮しないこととす
る。

＜資料＞

・ 商業地域
・ 指定建蔽率  ８０％
・ 指定容積率 ４００％
・ 前面道路の幅員に対する
法定乗数 ６／１０
幅員６ｍ市道
１５ｍ
２０ｍ
３００ｍ2",,,,,"２４０ｍ
2","１,０８０ｍ2","１,２００ｍ2",,1,FALSE,FALSE,source_id=fp3_202605_q009; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は1です。建築面積の最高限度は建蔽率で求めます。敷地面積300m2、指定建蔽率80％なので、300m2×80％＝240m2です。前面道路幅員による制限は容積率の判定で使う論点であり、この問題は建築面積、つまり建蔽率の問題です。,,,,,,fp3-jitsugi-202605-q009
